graph_name,vertices,edges,dat_file,dat_file_s_id,tokens,independent_sets,reconfiguration_sequence_length,pw_opt,pw_heur,pw_orig,cpu_time_opt,cpu_time_heur,cpu_time_orig,wallclock_time_opt,wallclock_time_heur,wallclock_time_orig,max_memory_opt,max_memory_heur,max_memory_orig,zdd_time_opt,zdd_time_heur,zdd_time_orig,zdd_size_opt,zdd_size_heur,zdd_size_orig,solved?_opt,solved?_heur,solved?_orig,error_opt,error_heur,error_orig,cpu_time_opt_preprocess,cpu_time_heur_preprocess,wallclock_time_opt_preprocess,wallclock_time_heur_preprocess,max_memory_opt_preprocess,max_memory_heur_preprocess,solved?_opt_preprocess,solved?_heur_preprocess
hc-square-008-002,84,123,hc-square-008-002_01,355,34,7129200610914264,314,4,4,4,0.59000003,0.57,0.55999994,0.59,0.58,0.57,36080,36084,36084,0.007623,0.007475,0.007461,222,222,208,1,1,1,,,,1.99,1.96,1.87,1.84,4824384,4796256,1,1
hc-square-009-002,94,138,hc-square-009-002_01,259,38,529170669913507910,389,4,4,4,0.99,1.01,0.95000005,1.0,1.02,0.96,37104,37108,36084,0.009323,0.009223,0.009244,250,250,234,1,1,1,,,,2.04,1.97,1.86,1.84,4816976,4796244,1,1
hc-square-010-002,104,153,hc-square-010-002_01,356,42,39278120111814364054,472,4,4,4,1.65,1.65,1.5799999,1.66,1.66,1.59,38132,39156,38132,0.011278,0.011271,0.011326,278,278,260,1,1,1,,,,2.07,2.03,1.86,1.86,4821652,4799212,1,1
hc-square-011-002,114,168,hc-square-011-002_01,357,46,2915450169923966881488,563,4,4,4,2.6599998,2.6699998,2.53,2.68,2.69,2.54,70856,71768,40180,0.013408,0.013431,0.013367,306,306,286,1,1,1,,,,2.09,2.02,1.86,1.84,4832668,4798272,1,1
hc-square-012-002,124,183,hc-square-012-002_01,261,50,216401642163954775969628,662,4,4,4,4.07,4.06,3.9299998,4.09,4.08,3.94,73080,73820,73980,0.016048,0.015773,0.016063,334,334,312,1,1,1,,,,2.11,2.01,1.88,1.83,4840672,4796952,1,1
hc-square-013-002,134,198,hc-square-013-002_01,358,54,16062586565311667817634198,769,4,4,4,6.15,6.13,5.81,6.17,6.16,5.83,78056,77120,75012,0.018689,0.018536,0.018571,362,362,338,1,1,1,,,,2.19,2.04,1.91,1.86,4853156,4798220,1,1
hc-square-014-002,144,213,hc-square-014-002_01,359,58,1192258453254501711333651114,884,4,4,4,9.08,9.009999,8.599999,9.1,9.04,8.62,152812,152756,153468,0.021553,0.021623,0.021796,390,390,364,1,1,1,,,,2.22,2.02,1.91,1.84,4865556,4814744,1,1
hc-square-015-002,154,228,hc-square-015-002_01,263,62,88496346063379822743985273712,1007,4,4,4,12.85,12.889999,12.200001,12.89,12.92,12.23,153592,152488,152752,0.024643,0.024482,0.02448,418,418,390,1,1,1,,,,2.28,2.02,1.95,1.84,4879784,4798156,1,1
hc-square-016-002,164,243,hc-square-016-002_01,360,66,6568712719286321404374469598152,1138,4,4,4,17.97,17.98,16.99,18.01,18.03,17.03,152708,153804,153512,0.028135,0.027816,0.028092,446,446,416,1,1,1,,,,2.32,2.03,1.97,1.84,4901484,4797968,1,1
hc-square-017-002,174,258,hc-square-017-002_01,361,70,487568003741215771887327606921774,1277,4,4,4,24.929998,24.939999,23.38,24.97,24.98,23.43,276736,275576,273344,0.031337,0.031652,0.031504,474,474,442,1,1,1,,,,2.41,2.03,2.01,1.85,4920216,4799220,1,1
hc-square-018-002,184,273,hc-square-018-002_01,265,74,36190128634217743215750248053447622,1424,4,4,4,33.7,33.86,31.71,33.76,33.92,31.77,287776,285736,283908,0.035001,0.035106,0.034779,502,502,468,1,1,1,,,,2.51,2.05,2.06,1.85,4939836,4797228,1,1
hc-square-019-002,194,288,hc-square-019-002_01,362,78,2686241509925626603670110545661959688,1579,4,4,4,45.109997,45.14,42.08,45.19,45.21,42.15,299216,300140,289100,0.039008,0.038658,0.039049,530,530,494,1,1,1,,,,2.59,2.05,2.11,1.86,4967188,4800236,1,1
hc-square-020-002,204,303,hc-square-020-002_01,363,82,199388444362280815484779455078579869052,1742,4,4,4,59.670002,59.66,55.46,59.77,59.76,55.55,538276,535516,528932,0.042512,0.042338,0.042516,558,558,520,1,1,1,,,,2.65,2.06,2.12,1.85,5002792,4800464,1,1
LGC_exp_instance001,13,15,LGC_exp_instance001_01,364,6,475,7,3,3,3,0.01,0.0,0.0,0.01,0.01,0.01,33016,33012,31988,0.000266,0.000257,0.000267,22,22,23,1,1,1,,,,1.85,1.95,1.81,1.84,4786116,4795152,1,1
LGC_exp_instance002,38,44,LGC_exp_instance002_01,365,18,56829420,30,3,4,6,0.01,0.01,0.02,0.02,0.02,0.02,33012,33012,33012,0.001418,0.001378,0.001646,77,75,229,1,1,1,,,,1.88,1.96,1.83,1.84,4788480,4794156,1,1
LGC_exp_instance003,75,87,LGC_exp_instance003_01,366,36,2182279538746620,95,4,4,14,0.13,0.13,0.17,0.14,0.14,0.18,34036,34036,33012,0.004996,0.005,0.009449,245,245,2421,1,1,1,,,,1.97,1.95,1.85,1.82,4813816,4796212,1,1
LGC_exp_instance004,124,144,LGC_exp_instance004_01,367,60,32514909110582995049377860,234,5,7,26,1.4,1.79,2.05,1.41,1.8,2.06,36088,37104,71412,0.014235,0.019425,0.077008,890,1694,22389,1,1,1,,,,2.94,2.01,2.29,1.85,5138088,4799156,1,1
LGC_exp_instance005,185,215,LGC_exp_instance005_01,368,90,204378652937287921022196675453652622940,515,6,9,42,11.17,16.43,19.35,11.2,16.47,19.4,74540,272144,545764,0.035759,0.075222,0.992917,2444,7666,184949,1,1,1,,,,10.98,2.04,10.11,1.86,16287488,4812980,1,1
LGC_exp_instance006,258,300,LGC_exp_instance006_01,369,126,559559103355495408560789450412405323930946227170249700,1074,7,11,62,68.72,110.28,146.04,68.82,110.45,146.3,278812,1174980,4299560,0.088219,0.540633,11.138525,6668,36994,1489525,1,1,1,,,,315.19,2.13,276.1,1.88,58905860,4812700,1,1
