graph_name,vertices,edges,dat_file,tokens,independent_sets,reconfiguration_sequence_length,pw_opt,pw_heur,pw_orig,cpu_time_opt,cpu_time_heur,cpu_time_orig,wallclock_time_opt,wallclock_time_heur,wallclock_time_orig,max_memory_opt,max_memory_heur,max_memory_orig,zdd_time_opt,zdd_time_heur,zdd_time_orig,zdd_size_opt,zdd_size_heur,zdd_size_orig,solved?_opt,solved?_heur,solved?_orig,error_opt,error_heur,error_orig,cpu_time_opt_preprocess,cpu_time_heur_preprocess,wallclock_time_opt_preprocess,wallclock_time_heur_preprocess,max_memory_opt_preprocess,max_memory_heur_preprocess,solved?_opt_preprocess,solved?_heur_preprocess
random_instance013_graph003,169,507,random_instance013_graph003_01,49,,,,54,101,,3591.63,3586.9102,,3604.0,3600.0,,266859944,147764472,,,,,,,0,0,0,,,,,2.11,,1.89,,4804736,0,1
random_instance013_graph004,169,507,random_instance013_graph004_01,52,,,,51,103,,1796.77,1796.37,,1800.21,1800.23,,70972688,74274980,,,,,,,0,0,0,,,,,2.08,,1.85,,4805036,0,1
random_instance013_graph005,169,507,random_instance013_graph005_01,53,,,,56,100,,0.03,0.03,,0.19,0.19,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.06,,1.84,,4797880,0,1
random_instance014_graph001,182,546,random_instance014_graph001_01,61,,,,59,110,,1796.82,1796.3401,,1800.4,1800.31,,135556216,101064872,,,,,,,0,0,0,,,,,2.09,,1.87,,4804720,0,1
random_instance014_graph002,182,546,random_instance014_graph002_01,59,,,,60,116,,1796.8401,1796.63,,1800.39,1800.39,,134531896,132342576,,,,,,,0,0,0,,,,,2.09,,1.86,,4819928,0,1
random_instance014_graph003,182,546,random_instance014_graph003_01,61,,,,58,111,,0.05,0.03,,0.23,0.19,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.09,,1.88,,4805112,0,1
random_instance014_graph004,182,546,random_instance014_graph004_01,56,,,,59,109,,1796.98,1796.4501,,1800.4,1800.22,,137752680,71644904,,,,,,,0,0,0,,,,,2.07,,1.86,,4802416,0,1
random_instance014_graph005,182,546,random_instance014_graph005_01,57,,,,55,113,,3592.47,3587.45,,3605.0,3600.0,,268029684,157442076,,,,,,,0,0,0,,,,,2.07,,1.85,,4805052,0,1
random_instance015_graph001,195,585,random_instance015_graph001_01,62,,,,62,114,,1796.78,1796.44,,1800.41,1800.41,,139786736,137661736,,,,,,,0,0,0,,,,,2.09,,1.87,,4804640,0,1
random_instance015_graph002,195,585,random_instance015_graph002_01,61,,,,61,115,,3590.77,3586.5698,,3603.0,3600.0,,243560660,147601180,,,,,,,0,0,0,,,,,2.09,,1.86,,4804424,0,1
random_instance015_graph003,195,585,random_instance015_graph003_01,61,,,,63,121,,1796.99,1796.39,,1800.4,1800.23,,133151972,75443824,,,,,,,0,0,0,,,,,2.09,,1.87,,4803508,0,1
random_instance015_graph004,195,585,random_instance015_graph004_01,65,,,,61,112,,0.03,0.03,,0.2,0.21,,31988,31984,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.09,,1.87,,4800056,0,1
random_instance015_graph005,195,585,random_instance015_graph005_01,64,,,,67,118,,1797.01,1796.4,,1800.39,1800.23,,132815808,73704972,,,,,,,0,0,0,,,,,2.09,,1.87,,4799828,0,1
random_instance016_graph001,208,624,random_instance016_graph001_01,68,,,,68,127,,3591.81,3588.0,,3605.0,3600.0,,263339660,263523184,,,,,,,0,0,0,,,,,2.11,,1.87,,4803000,0,1
random_instance016_graph002,208,624,random_instance016_graph002_01,66,,,,68,121,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.13,,1.89,,4804496,0,1
random_instance016_graph003,208,624,random_instance016_graph003_01,67,,,,73,117,,3591.4001,3586.87,,3604.0,3600.0,,266833980,153567768,,,,,,,0,0,0,,,,,2.09,,1.85,,4803452,0,1
random_instance016_graph004,208,624,random_instance016_graph004_01,66,,,,66,125,,3591.3499,3586.91,,3604.0,3600.0,,267669260,229825696,,,,,,,0,0,0,,,,,2.13,,1.86,,4806540,0,1
random_instance016_graph005,208,624,random_instance016_graph005_01,72,,,,66,122,,1796.98,1796.26,,1800.4,1800.22,,135063292,72708048,,,,,,,0,0,0,,,,,2.11,,1.87,,4807512,0,1
random_instance017_graph001,221,663,random_instance017_graph001_01,72,,,,69,142,,1796.99,1796.35,,1800.39,1800.23,,133414096,74155656,,,,,,,0,0,0,,,,,2.14,,1.88,,4808796,0,1
random_instance017_graph002,221,663,random_instance017_graph002_01,69,,,,70,131,,1796.7999,1796.47,,1800.22,1800.41,,73834584,134636704,,,,,,,0,0,0,,,,,2.13,,1.87,,4809592,0,1
random_instance017_graph003,221,663,random_instance017_graph003_01,73,,,,71,140,,1796.8601,1796.35,,1800.38,1800.23,,131599564,74251600,,,,,,,0,0,0,,,,,2.15,,1.89,,4809308,0,1
random_instance017_graph004,221,663,random_instance017_graph004_01,73,,,,70,134,,1796.88,1796.46,,1800.39,1800.4,,132510440,136029544,,,,,,,0,0,0,,,,,2.14,,1.89,,4808512,0,1
random_instance017_graph005,221,663,random_instance017_graph005_01,70,,,,73,131,,1796.93,1796.43,,1800.4,1800.23,,135316068,74516860,,,,,,,0,0,0,,,,,2.11,,1.86,,4807784,0,1
random_instance018_graph001,234,702,random_instance018_graph001_01,75,,,,78,143,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.12,,1.87,,4810680,0,1
random_instance018_graph002,234,702,random_instance018_graph002_01,78,,,,79,139,,1796.76,1796.4099,,1800.4,1800.42,,136094944,135286136,,,,,,,0,0,0,,,,,2.11,,1.87,,4808408,0,1
random_instance018_graph003,234,702,random_instance018_graph003_01,74,,,,76,146,,1797.0,1796.48,,1800.39,1800.4,,133600016,132399712,,,,,,,0,0,0,,,,,2.13,,1.88,,4811328,0,1
random_instance018_graph004,234,702,random_instance018_graph004_01,76,,,,71,131,,0.03,0.03,,0.2,0.21,,31984,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.15,,1.89,,4811708,0,1
random_instance018_graph005,234,702,random_instance018_graph005_01,76,,,,75,140,,1796.9299,1796.46,,1800.4,1800.41,,135888464,134999840,,,,,,,0,0,0,,,,,2.14,,1.87,,4811784,0,1
random_instance019_graph001,247,741,random_instance019_graph001_01,79,,,,72,147,,1796.84,1796.44,,1800.39,1800.41,,133959892,136530796,,,,,,,0,0,0,,,,,2.13,,1.87,,4809560,0,1
random_instance019_graph002,247,741,random_instance019_graph002_01,83,,,,79,147,,1796.7101,1796.31,,1800.4,1800.24,,136849300,76221664,,,,,,,0,0,0,,,,,2.14,,1.88,,4811284,0,1
random_instance019_graph003,247,741,random_instance019_graph003_01,79,,,,75,141,,1796.9299,1796.2999,,1800.4,1800.23,,136332948,74343092,,,,,,,0,0,0,,,,,2.15,,1.87,,4810980,0,1
random_instance019_graph004,247,741,random_instance019_graph004_01,80,,,,79,142,,0.03,0.03,,0.19,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.13,,1.88,,4824860,0,1
random_instance019_graph005,247,741,random_instance019_graph005_01,79,,,,78,151,,1796.65,1796.29,,1800.4,1800.23,,135841188,75027568,,,,,,,0,0,0,,,,,2.13,,1.87,,4812224,0,1
random_instance020_graph001,260,780,random_instance020_graph001_01,81,,,,78,149,,1796.93,1796.36,,1800.39,1800.42,,133720124,137963024,,,,,,,0,0,0,,,,,2.16,,1.87,,4812804,0,1
random_instance020_graph002,260,780,random_instance020_graph002_01,84,,,,82,152,,1796.76,1796.51,,1800.4,1800.41,,134370792,136067272,,,,,,,0,0,0,,,,,2.15,,1.87,,4812576,0,1
random_instance020_graph003,260,780,random_instance020_graph003_01,82,,,,85,155,,1796.86,1796.3999,,1800.4,1800.41,,135234360,135313204,,,,,,,0,0,0,,,,,2.18,,1.88,,4815348,0,1
random_instance020_graph004,260,780,random_instance020_graph004_01,89,,,,81,151,,0.03,0.03,,0.2,0.2,,31984,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.15,,1.87,,4814904,0,1
random_instance020_graph005,260,780,random_instance020_graph005_01,81,,,,80,147,,1796.92,1796.4199,,1800.41,1800.42,,140683732,133990044,,,,,,,0,0,0,,,,,2.16,,1.88,,4814024,0,1
random_instance021_graph001,273,819,random_instance021_graph001_01,91,,,,85,148,,0.03,0.03,,0.19,0.2,,31988,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.17,,1.88,,4814368,0,1
random_instance021_graph002,273,819,random_instance021_graph002_01,83,,,,86,161,,1796.89,1796.37,,1800.4,1800.42,,136658052,133704284,,,,,,,0,0,0,,,,,2.17,,1.88,,4815296,0,1
random_instance021_graph003,273,819,random_instance021_graph003_01,88,,,,88,160,,1796.74,1796.46,,1800.41,1800.41,,140380708,133450096,,,,,,,0,0,0,,,,,2.17,,1.88,,4815060,0,1
random_instance021_graph004,273,819,random_instance021_graph004_01,86,,,,86,158,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.18,,1.89,,4812808,0,1
random_instance021_graph005,273,819,random_instance021_graph005_01,84,,,,81,161,,1796.9401,1796.3401,,1800.4,1800.43,,137599576,138264052,,,,,,,0,0,0,,,,,2.15,,1.87,,4830472,0,1
random_instance022_graph001,286,858,random_instance022_graph001_01,96,,,,91,170,,1796.7,1796.23,,1800.4,1800.44,,136701104,138900764,,,,,,,0,0,0,,,,,2.19,,1.9,,4814468,0,1
random_instance022_graph002,286,858,random_instance022_graph002_01,95,,,,93,176,,1796.9401,1796.53,,1800.4,1800.41,,135399064,133232584,,,,,,,0,0,0,,,,,2.22,,1.9,,4819632,0,1
random_instance022_graph003,286,858,random_instance022_graph003_01,89,,,,92,177,,1796.79,1796.46,,1800.4,1800.42,,134616916,134807136,,,,,,,0,0,0,,,,,2.2,,1.88,,4820212,0,1
random_instance022_graph004,286,858,random_instance022_graph004_01,95,,,,94,170,,1796.8501,1796.28,,1800.41,1800.43,,137933268,139027716,,,,,,,0,0,0,,,,,2.16,,1.87,,4813716,0,1
random_instance022_graph005,286,858,random_instance022_graph005_01,97,,,,86,168,,1796.86,1796.44,,1800.4,1800.41,,135700908,133547256,,,,,,,0,0,0,,,,,2.21,,1.88,,4820452,0,1
random_instance023_graph001,299,897,random_instance023_graph001_01,97,,,,97,169,,1796.86,1796.29,,1800.4,1800.42,,136002840,136855032,,,,,,,0,0,0,,,,,2.22,,1.89,,4825660,0,1
random_instance023_graph002,299,897,random_instance023_graph002_01,93,,,,97,177,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.19,,1.87,,4819076,0,1
random_instance023_graph003,299,897,random_instance023_graph003_01,96,,,,88,170,,3591.04,3587.25,,3604.0,3600.0,,274380624,269809800,,,,,,,0,0,0,,,,,2.18,,1.88,,4814604,0,1
random_instance023_graph004,299,897,random_instance023_graph004_01,101,,,,92,177,,1796.56,1796.29,,1800.41,1800.38,,136516816,119149904,,,,,,,0,0,0,,,,,2.21,,1.88,,4824816,0,1
random_instance023_graph005,299,897,random_instance023_graph005_01,97,,,,98,190,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.21,,1.88,,4819980,0,1
random_instance024_graph001,312,936,random_instance024_graph001_01,97,,,,99,182,,1796.69,1796.37,,1800.41,1800.42,,137954812,135182216,,,,,,,0,0,0,,,,,2.23,,1.88,,4820908,0,1
random_instance024_graph002,312,936,random_instance024_graph002_01,102,,,,94,184,,1796.57,1796.36,,1800.4,1800.44,,135292024,141344268,,,,,,,0,0,0,,,,,2.24,,1.88,,4822312,0,1
random_instance024_graph003,312,936,random_instance024_graph003_01,99,,,,100,181,,1796.8,1796.29,,1800.4,1800.25,,135398772,77253028,,,,,,,0,0,0,,,,,2.23,,1.89,,4823268,0,1
random_instance024_graph004,312,936,random_instance024_graph004_01,101,,,,99,181,,1796.62,1796.46,,1800.4,1800.42,,135343424,136952092,,,,,,,0,0,0,,,,,2.22,,1.88,,4823016,0,1
random_instance024_graph005,312,936,random_instance024_graph005_01,104,,,,97,176,,1796.61,1796.35,,1800.41,1800.43,,137144064,138544944,,,,,,,0,0,0,,,,,2.24,,1.9,,4822932,0,1
random_instance025_graph001,325,975,random_instance025_graph001_01,106,,,,103,186,,1796.68,1796.41,,1800.22,1800.41,,74033648,135250284,,,,,,,0,0,0,,,,,2.23,,1.9,,4824172,0,1
random_instance025_graph002,325,975,random_instance025_graph002_01,105,,,,101,191,,1796.6699,1796.51,,1800.4,1800.42,,133833468,135812484,,,,,,,0,0,0,,,,,2.24,,1.9,,4823068,0,1
random_instance025_graph003,325,975,random_instance025_graph003_01,104,,,,104,189,,1796.5801,1796.49,,1800.42,1800.41,,140313572,132848192,,,,,,,0,0,0,,,,,2.28,,1.9,,4826120,0,1
random_instance025_graph004,325,975,random_instance025_graph004_01,106,,,,102,190,,1796.7699,1796.4,,1800.4,1800.43,,135416824,139027636,,,,,,,0,0,0,,,,,2.24,,1.88,,4826740,0,1
random_instance025_graph005,325,975,random_instance025_graph005_01,105,,,,100,198,,3592.06,3593.0098,,3605.0,3606.0,,266785132,267612644,,,,,,,0,0,0,,,,,2.25,,1.91,,4825000,0,1
random_instance026_graph001,338,1014,random_instance026_graph001_01,110,,,,108,204,,1796.67,1796.41,,1800.41,1800.43,,137209704,135495012,,,,,,,0,0,0,,,,,2.24,,1.89,,4826984,0,1
random_instance026_graph002,338,1014,random_instance026_graph002_01,109,,,,106,197,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.24,,1.9,,4828844,0,1
random_instance026_graph003,338,1014,random_instance026_graph003_01,110,,,,113,193,,0.03,0.04,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.24,,1.89,,4825256,0,1
random_instance026_graph004,338,1014,random_instance026_graph004_01,112,,,,105,194,,0.03,0.03,,0.19,0.19,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.24,,1.89,,4824920,0,1
random_instance026_graph005,338,1014,random_instance026_graph005_01,113,,,,108,200,,0.06,0.05,,0.23,0.21,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.24,,1.89,,4823064,0,1
random_instance027_graph001,351,1053,random_instance027_graph001_01,121,,,,114,198,,0.04,0.03,,0.19,0.19,,31988,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.23,,1.88,,4827084,0,1
random_instance027_graph002,351,1053,random_instance027_graph002_01,108,,,,111,211,,0.03,0.03,,0.19,0.19,,31992,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.28,,1.91,,4832680,0,1
random_instance027_graph003,351,1053,random_instance027_graph003_01,114,,,,111,211,,1796.89,1796.38,,1800.39,1800.43,,132989280,137598472,,,,,,,0,0,0,,,,,2.25,,1.89,,4828844,0,1
random_instance027_graph004,351,1053,random_instance027_graph004_01,111,,,,114,214,,0.03,0.03,,0.3,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.23,,1.89,,4824256,0,1
random_instance027_graph005,351,1053,random_instance027_graph005_01,114,,,,114,210,,0.03,0.03,,0.22,0.2,,31984,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.24,,1.89,,4827772,0,1
random_instance028_graph001,364,1092,random_instance028_graph001_01,117,,,,117,215,,1796.71,1796.38,,1800.39,1800.42,,132677540,135111816,,,,,,,0,0,0,,,,,2.25,,1.9,,4827380,0,1
random_instance028_graph002,364,1092,random_instance028_graph002_01,120,,,,112,210,,1796.58,1796.48,,1800.41,1800.43,,137298292,135526856,,,,,,,0,0,0,,,,,2.28,,1.9,,4828588,0,1
random_instance028_graph003,364,1092,random_instance028_graph003_01,116,,,,115,218,,1796.65,1796.21,,1800.41,1800.41,,139077676,132975728,,,,,,,0,0,0,,,,,2.26,,1.9,,4828048,0,1
random_instance028_graph004,364,1092,random_instance028_graph004_01,118,,,,115,210,,1796.75,1796.3601,,1800.4,1800.42,,134864152,134858024,,,,,,,0,0,0,,,,,2.24,,1.89,,4829076,0,1
random_instance028_graph005,364,1092,random_instance028_graph005_01,119,,,,113,217,,1796.76,1796.45,,1800.4,1800.24,,133287256,72667776,,,,,,,0,0,0,,,,,2.26,,1.9,,4827556,0,1
random_instance029_graph001,377,1131,random_instance029_graph001_01,126,,,,119,223,,0.03,0.03,,0.2,0.2,,31992,31984,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.26,,1.9,,4827756,0,1
random_instance029_graph002,377,1131,random_instance029_graph002_01,125,,,,121,210,,1796.62,1796.34,,1800.42,1800.42,,140157836,134223588,,,,,,,0,0,0,,,,,2.25,,1.89,,4829608,0,1
random_instance029_graph003,377,1131,random_instance029_graph003_01,123,,,,116,221,,0.04,0.03,,0.31,0.22,,31984,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.25,,1.89,,4830260,0,1
random_instance029_graph004,377,1131,random_instance029_graph004_01,125,,,,116,222,,1796.75,1796.41,,1800.41,1800.42,,136172840,134222128,,,,,,,0,0,0,,,,,2.27,,1.91,,4826196,0,1
random_instance029_graph005,377,1131,random_instance029_graph005_01,116,,,,121,222,,1796.66,1796.36,,1800.41,1800.43,,137072512,136271240,,,,,,,0,0,0,,,,,2.24,,1.88,,4830004,0,1
random_instance030_graph001,390,1170,random_instance030_graph001_01,126,,,,127,238,,0.04,0.03,,0.2,0.21,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.27,,1.9,,4830272,0,1
random_instance030_graph002,390,1170,random_instance030_graph002_01,128,,,,116,233,,0.03,0.03,,0.19,0.19,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.25,,1.9,,4838368,0,1
random_instance030_graph003,390,1170,random_instance030_graph003_01,132,,,,124,230,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.25,,1.89,,4854764,0,1
random_instance030_graph004,390,1170,random_instance030_graph004_01,124,,,,123,230,,1796.58,1796.36,,1800.4,1800.42,,134605084,134357528,,,,,,,0,0,0,,,,,2.26,,1.9,,4835516,0,1
random_instance030_graph005,390,1170,random_instance030_graph005_01,127,,,,129,230,,0.03,0.03,,0.2,0.2,,31988,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.28,,1.92,,4835756,0,1
random_instance031_graph001,403,1209,random_instance031_graph001_01,129,,,,129,236,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.28,,1.9,,4835232,0,1
random_instance031_graph002,403,1209,random_instance031_graph002_01,127,,,,129,236,,0.04,0.03,,0.19,0.19,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.29,,1.92,,4839400,0,1
random_instance031_graph003,403,1209,random_instance031_graph003_01,134,,,,128,231,,1796.74,1796.24,,1800.41,1800.25,,137238792,73522780,,,,,,,0,0,0,,,,,2.25,,1.91,,4832388,0,1
random_instance031_graph004,403,1209,random_instance031_graph004_01,134,,,,132,234,,1796.61,1796.34,,1800.4,1800.44,,134746812,137888096,,,,,,,0,0,0,,,,,2.29,,1.92,,4835100,0,1
random_instance031_graph005,403,1209,random_instance031_graph005_01,129,,,,122,234,,1796.8301,1796.26,,1800.4,1800.43,,133909000,136283972,,,,,,,0,0,0,,,,,2.25,,1.9,,4837816,0,1
random_instance032_graph001,416,1248,random_instance032_graph001_01,131,,,,131,249,,1796.71,1796.28,,1800.4,1800.44,,132173136,135533488,,,,,,,0,0,0,,,,,2.29,,1.92,,4835460,0,1
random_instance032_graph002,416,1248,random_instance032_graph002_01,130,,,,133,240,,0.03,0.03,,0.21,0.21,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.25,,1.9,,4834344,0,1
random_instance032_graph003,416,1248,random_instance032_graph003_01,129,,,,136,238,,0.03,0.04,,0.19,0.21,,31992,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.27,,1.91,,4836396,0,1
random_instance032_graph004,416,1248,random_instance032_graph004_01,130,,,,129,248,,0.03,0.03,,0.2,0.19,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.28,,1.91,,4837280,0,1
random_instance032_graph005,416,1248,random_instance032_graph005_01,133,,,,130,247,,0.03,0.03,,0.2,0.2,,31988,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.28,,1.93,,4835168,0,1
random_instance033_graph001,429,1287,random_instance033_graph001_01,139,,,,136,264,,0.03,0.03,,0.2,0.19,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.27,,1.91,,4840508,0,1
random_instance033_graph002,429,1287,random_instance033_graph002_01,135,,,,133,255,,0.03,0.03,,0.2,0.2,,31992,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.27,,1.9,,4840664,0,1
random_instance033_graph003,429,1287,random_instance033_graph003_01,128,,,,132,249,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.29,,1.92,,4843672,0,1
random_instance033_graph004,429,1287,random_instance033_graph004_01,145,,,,135,266,,0.03,0.04,,0.19,0.2,,31988,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.27,,1.91,,4853492,0,1
random_instance033_graph005,429,1287,random_instance033_graph005_01,142,,,,134,249,,0.04,0.03,,0.2,0.2,,31992,31984,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.29,,1.94,,4836208,0,1
random_instance034_graph001,442,1326,random_instance034_graph001_01,138,,,,143,260,,1796.42,1796.2999,,1800.42,1800.42,,140445516,132832236,,,,,,,0,0,0,,,,,2.29,,1.92,,4838388,0,1
random_instance034_graph002,442,1326,random_instance034_graph002_01,139,,,,134,265,,1796.36,1796.3,,1800.41,1800.44,,135777288,136519832,,,,,,,0,0,0,,,,,2.29,,1.93,,4836936,0,1
random_instance034_graph003,442,1326,random_instance034_graph003_01,142,,,,143,264,,1796.48,1796.47,,1800.41,1800.43,,135673060,133417772,,,,,,,0,0,0,,,,,2.3,,1.92,,4837276,0,1
random_instance034_graph004,442,1326,random_instance034_graph004_01,148,,,,140,254,,1796.3201,1796.35,,1800.44,1800.43,,143973012,134859172,,,,,,,0,0,0,,,,,2.29,,1.92,,4842372,0,1
random_instance034_graph005,442,1326,random_instance034_graph005_01,139,,,,140,255,,1796.48,1796.2799,,1800.42,1800.44,,140390676,136004824,,,,,,,0,0,0,,,,,2.29,,1.93,,4837144,0,1
random_instance035_graph001,455,1365,random_instance035_graph001_01,146,,,,138,266,,0.060000002,0.060000002,,0.31,0.22,,31988,31744,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.27,,1.91,,4842016,0,1
random_instance035_graph002,455,1365,random_instance035_graph002_01,147,,,,147,271,,0.04,0.04,,0.21,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.28,,1.92,,4839368,0,1
random_instance035_graph003,455,1365,random_instance035_graph003_01,139,,,,144,271,,1796.4601,1796.3099,,1800.41,1800.44,,136580468,135775276,,,,,,,0,0,0,,,,,2.32,,1.94,,4844284,0,1
random_instance035_graph004,455,1365,random_instance035_graph004_01,142,,,,145,252,,1796.4299,1796.28,,1800.41,1800.44,,137287704,137311064,,,,,,,0,0,0,,,,,2.31,,1.95,,4841000,0,1
random_instance035_graph005,455,1365,random_instance035_graph005_01,146,,,,148,261,,1796.41,1796.38,,1800.43,1800.44,,139372152,136272656,,,,,,,0,0,0,,,,,2.31,,1.94,,4843700,0,1
random_instance036_graph001,468,1404,random_instance036_graph001_01,156,,,,146,272,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.29,,1.94,,4847416,0,1
random_instance036_graph002,468,1404,random_instance036_graph002_01,153,,,,141,271,,0.07,0.06,,0.24,0.22,,31984,31744,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.28,,1.93,,4841524,0,1
random_instance036_graph003,468,1404,random_instance036_graph003_01,157,,,,142,268,,0.04,0.04,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.28,,1.93,,4844140,0,1
random_instance036_graph004,468,1404,random_instance036_graph004_01,152,,,,148,284,,1796.3301,1796.31,,1800.43,1800.46,,144177568,139316132,,,,,,,0,0,0,,,,,2.31,,1.95,,4846840,0,1
random_instance036_graph005,468,1404,random_instance036_graph005_01,148,,,,149,278,,1796.54,1796.49,,1800.41,1800.43,,136300616,133246620,,,,,,,0,0,0,,,,,2.29,,1.93,,4858716,0,1
random_instance037_graph001,481,1443,random_instance037_graph001_01,156,,,,152,276,,0.04,0.03,,0.2,0.2,,31984,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.32,,1.96,,4849828,0,1
random_instance037_graph002,481,1443,random_instance037_graph002_01,150,,,,150,279,,1796.64,1796.4,,1800.41,1800.44,,137075128,136677480,,,,,,,0,0,0,,,,,2.29,,1.93,,4847788,0,1
random_instance037_graph003,481,1443,random_instance037_graph003_01,160,,,,144,281,,1796.67,1796.33,,1800.4,1800.45,,135979012,136937472,,,,,,,0,0,0,,,,,2.3,,1.94,,4849656,0,1
random_instance037_graph004,481,1443,random_instance037_graph004_01,155,,,,153,285,,1796.5,1796.41,,1800.41,1800.44,,136218344,135833112,,,,,,,0,0,0,,,,,2.29,,1.93,,4844764,0,1
random_instance037_graph005,481,1443,random_instance037_graph005_01,154,,,,147,281,,1796.65,1796.23,,1800.42,1800.45,,140085640,137304512,,,,,,,0,0,0,,,,,2.31,,1.94,,4860912,0,1
random_instance038_graph001,494,1482,random_instance038_graph001_01,155,,,,151,302,,1796.5801,1796.3301,,1800.42,1800.46,,139416560,138824400,,,,,,,0,0,0,,,,,2.29,,1.93,,4852708,0,1
random_instance038_graph002,494,1482,random_instance038_graph002_01,161,,,,153,288,,0.04,0.03,,0.21,0.21,,31988,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.29,,1.93,,4849776,0,1
random_instance038_graph003,494,1482,random_instance038_graph003_01,163,,,,161,291,,1796.63,1796.2899,,1800.42,1800.44,,138183544,136422224,,,,,,,0,0,0,,,,,2.31,,1.95,,4851924,0,1
random_instance038_graph004,494,1482,random_instance038_graph004_01,162,,,,150,293,,1796.64,1796.35,,1800.4,1800.44,,129494620,136967368,,,,,,,0,0,0,,,,,2.29,,1.93,,4851596,0,1
random_instance038_graph005,494,1482,random_instance038_graph005_01,156,,,,155,304,,1796.5801,1796.1901,,1800.42,1800.43,,138829664,135721236,,,,,,,0,0,0,,,,,2.32,,1.95,,4850908,0,1
random_instance039_graph001,507,1521,random_instance039_graph001_01,161,,,,167,303,,1796.52,1796.31,,1800.43,1800.45,,137724384,136499496,,,,,,,0,0,0,,,,,2.29,,1.93,,4854048,0,1
random_instance039_graph002,507,1521,random_instance039_graph002_01,170,,,,162,292,,0.03,0.03,,0.2,0.21,,31988,31992,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.31,,1.95,,4856796,0,1
random_instance039_graph003,507,1521,random_instance039_graph003_01,156,,,,166,300,,0.04,0.04,,0.19,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.3,,1.93,,4857148,0,1
random_instance039_graph004,507,1521,random_instance039_graph004_01,161,,,,156,290,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.29,,1.93,,4851548,0,1
